seq,display_num,title,date,views,board_secret
105881,4532,2023년11월 장기수선계획서(정기조정),2024-03-26,6,0
105900,4531,2023년 12월31일 장기수선충당금 적립및 사용현황,2024-03-26,3,0
105860,4530,2023년 장기수선계획서,2024-03-26,7,0
105843,4529,장기수선충당금적립및사용현황(2023)공고,2024-03-26,7,0
105840,4528,장기수선계획서 (2022년 조정),2024-03-26,28,0
105800,4527,보람아파트  장기수선계획,2024-03-26,14,0
105768,4526,2023년 장기수선충당금 적립 및 사용현황,2024-03-26,8,0
105765,4525,장기수선충당금 적립 및 사용현황,2024-03-26,4,0
105762,4524,장기수선계획서및 총론,2024-03-26,27,0
105761,4523,삼천시영개나리아파트 장기수선계획서,2024-03-26,3,0
105740,4522,장기수선계획서,2024-03-26,13,0
105720,4521,2023년 장기수선충당금 적립 및 사용현황,2024-03-26,3,0
105700,4520,2023년도 장기수선적립및사용현황,2024-03-26,14,0
105642,4519,장기수선충당금 적립 및 사용현황(2023년),2024-03-26,24,0
105641,4518,장기수선계획서,2024-03-26,16,0
105620,4517,"장기수선계획(2023년도, 11차 조정)",2024-03-25,11,0
105580,4516,23년도 장기수선충당금 사용 및 적립현황 공고,2024-03-25,8,0
105560,4515,2023년도 장기수선충당금적립 및 사용내역,2024-03-25,12,0
105502,4514,장기수선계획(2022년도 정기조정),2024-03-25,14,0
105501,4513,장기수선계획서 23.12월 정기조정,2024-03-25,6,0
105500,4512,2023년 장기수선충당금 적립 및 사용현황 공개,2024-03-25,11,0
105440,4511,2024년 정기조정,2024-03-25,9,0
105420,4510,제정_장기수선계획서(2024.03),2024-03-25,28,0
105360,4509,장기수선 충당금 적립 및 사용현황( 2023년도),2024-03-25,10,0
105340,4508,장기수선계획서,2024-03-25,47,0
105320,4507,장기수선계획대상아님,2024-03-23,5,0
105237,4506,장기수선충당금사용결과공고(2023),2024-03-22,4,0
105249,4505,장기수선계획서(2023년),2024-03-22,10,0
105248,4504,장기수선충당금사용결과공고(2022),2024-03-22,3,0
105236,4503,장기수선충당금사용결과공고(2021),2024-03-22,3,0
105235,4502,장기수선충당금사용결과공고(2020),2024-03-22,4,0
105234,4501,장기수선계획서(2020년),2024-03-22,4,0
105233,4500,장기수선충당금사용결과공고(2019),2024-03-22,2,0
105231,4499,장기수선사용결과공고(2018),2024-03-22,1,0
105230,4498,장기수선계획서(2017년),2024-03-22,2,0
105204,4497,장기수선충당금 적립 및 사용현황(22023년도),2024-03-22,3,0
105143,4496,장기수선계획서,2024-03-22,12,0
105160,4495,장기수선계획서 검토 및 조정에 관한 사항,2024-03-22,8,0
105141,4494,장기수선충당금 적립 및 사용현황,2024-03-22,4,0
105100,4493,장기수선계획서(검토및 조정),2024-03-22,24,0
105041,4492,장기수선계획 수시조정 건,2024-03-22,18,0
105001,4491,장기수선계획,2024-03-21,16,0
104981,4490,장기수선계획(2024),2024-03-21,6,0
104980,4489,2023년 장기수선계획,2024-03-21,9,0
104940,4488,장기수선계획서,2024-03-21,16,0
104901,4487,2023년 10월 장기수선계획 검토 조정,2024-03-21,21,0
104900,4486,2023년 10월 장기수선계획 검토 조정,2024-03-21,7,0
104880,4485,장기수선계획서(2023년),2024-03-21,7,0
104820,4484,2023년 장기수선계획서,2024-03-21,2,0
104740,4483,장기수선계획서 (23년1월 정기조정),2024-03-20,17,0
104661,4482,2023년도 장기수선충당금 적립 및 사용 현황,2024-03-20,12,0
104660,4481,장기수선계획서 정기조정(2023.7),2024-03-20,11,0
104620,4480,장기수선충당금 적립현황,2024-03-20,10,0
104600,4479,장기수선계획 2023.09,2024-03-20,6,0
104521,4478,가곡신영아파트 장기수선계획(2023년),2024-03-19,21,0
104520,4477,2020년 ~ 2023년  장기수선충당금 적립 및 사용현황,2024-03-19,16,0
104500,4476,양촌현대 2022년 7월 장기수선계획서,2024-03-19,8,0
104480,4475,2023 장기수선계획,2024-03-19,7,0
104260,4474,장기수선충당금 적립 및 사용현황_2023.12.31기준,2024-03-18,8,0
104241,4473,2023년도 장기수선충당금 사용내역공개,2024-03-18,10,0
104180,4472,2023년11월 정기조정 장기수선계획서,2024-03-18,8,0
104161,4471,장기수선충당금적립및사용현황(2023년도),2024-03-18,5,0
104124,4470,장기수선계획 (2024.2. 정기 검토 및 조정),2024-03-18,8,0
104123,4469,2024년 2월 장기수선 계획서 정기조정,2024-03-18,4,0
104120,4468,갈산1태화아파트 장기수선계획,2024-03-18,12,0
103980,4467,장기수선계획서 2022년,2024-03-17,6,0
103900,4466,장기수선충당금 적립 및 사용현황 공고,2024-03-15,6,0
103880,4465,2023년 관리규약,2024-03-15,7,0
103820,4464,2023년 5월 장기수선계획,2024-03-15,5,0
103801,4463,힐스테이트포항 장기수선계획서,2024-03-15,4,0
103743,4462,장기수선계획 수시조정 내용(202312),2024-03-15,15,0
103760,4461,장기수선계획서(4차조정)-2024년 2월,2024-03-15,17,0
103680,4460,장기수선계획서 +수시조정(2023.01),2024-03-15,13,0
103661,4459,2024년 장기수선,2024-03-14,6,0
103584,4458,장기수선계획서(2022),2024-03-14,14,0
103582,4457,장기수선계획 수시조정,2024-03-14,16,0
103463,4456,장기수선계획서,2024-03-14,21,0
103521,4455,평촌트루엘파크 장기수선계획서,2024-03-14,13,0
103347,4454,23년 12월 수시조정한 장기수선계획,2024-03-13,17,0
103400,4453,202303-장기수선계획서,2024-03-13,4,0
103342,4452,장기수선계획서,2024-03-13,15,0
103360,4451,2023년 장기수선충당금 적립 및 사용현황,2024-03-13,7,0
103340,4450,장기수선계획 수시조정,2024-03-13,10,0
103322,4449,2022년 장기수선충당금 적립 및 사용현황,2024-03-13,2,0
103321,4448,2021년 장기수선충당금 적립 및 사용현황,2024-03-13,2,0
103280,4447,장기수선계획 2023.01,2024-03-13,15,0
103260,4446,초원하이츠 장기수선계획서,2024-03-13,7,0
103080,4445,동성효성아파트장기수선계획서,2024-03-12,4,0
103041,4444,장기수선계획,2024-03-12,10,0
103000,4443,장기수선충당금 적립 및 사용현황 2023. 12. 31,2024-03-12,7,0
102980,4442,제5차 장기수선계획서,2024-03-12,11,0
102894,4441,2023년 장기수선충당금 적립 및 사용현황,2024-03-12,8,0
102892,4440,2023년 장기수선충당금 적립 및 사용현황,2024-03-12,7,0
102891,4439,2022년 장기수선충당금 적립 및 사용현황,2024-03-12,1,0
102890,4438,장기수선충당금 적립및 사용현황(2023년12.31일기준),2024-03-12,2,0
102888,4437,장기수선충당금 적립및 사용현황(2022년12.31일기준),2024-03-12,1,0
102920,4436,2021년 장기수선충당금 적립 및 사용현황,2024-03-12,1,0
102887,4435,장기수선충당금 적립및 사용현황(2021년12.31일기준),2024-03-12,1,0
102901,4434,장기수선충당금 적립및 사용현황(2020년12.31일기준),2024-03-12,1,0
102886,4433,장기수선충당금 적립 및 사용현황(2023년),2024-03-12,11,0
102885,4432,장기수선충당금 적립및 사용현황(2019년12.31일기준),2024-03-12,4,0
102900,4431,장기수선계획(2022),2024-03-12,11,0
102883,4430,장기수선계획,2024-03-12,11,0
102820,4429,해링턴플레이스다산파크 장기수선계획서,2024-03-11,16,0
102741,4428,21년도 장기수선계획서,2024-03-11,24,0
102621,4427,양산2차 호반리젠시빌 장기수선계획,2024-03-11,18,0
102580,4426,2023년 장기수선계획서,2024-03-11,10,0
102560,4425,2023년 장기수선 수시조정,2024-03-11,9,0
102480,4424,23년 장기수선계획 조정 검토 보고서,2024-03-11,10,0
102440,4423,장기수선충당금 적립 및 사용 현황,2024-03-11,18,0
102328,4422,장기수선충당금 적립 및 사용현황,2024-03-08,13,0
102324,4421,장기수선충당금 적립 및 사용현황,2024-03-08,16,0
102267,4420,장기수선계획서,2024-03-08,27,0
102280,4419,장기수선충당금 적립 및 사용현황,2024-03-08,5,0
102260,4418,2023 방배롯데캐슬아르떼 장기수선계획,2024-03-08,18,0
102240,4417,장기수선계획서(2024년~2026년),2024-03-08,21,0
102163,4416,어양센트럴파크 장기수선계획 2차 정기조정 검토완료,2024-03-07,11,0
102120,4415,2024년 장기수선충당금 계획서,2024-03-07,8,0
102100,4414,2023년 장기수선충당금적립현황 공개,2024-03-07,3,0
102080,4413,장기수선충당금 적립 및 사용현황,2024-03-07,9,0
101841,4412,직산역 서희스타힐스 뉴플래닝시티 장기수선계획서,2024-03-07,18,0
101820,4411,2023년도 장기수선충당금 적립 및 사용현황,2024-03-06,7,0
101800,4410,2024년 장기수선계획서,2024-03-06,14,0
101761,4409,장기수선계획,2024-03-06,8,0
101721,4408,장기수선충당금 적립 및 사용현황(2023년),2024-03-06,5,0
101701,4407,2024년 장기수선조정계획서,2024-03-06,24,0
101700,4406,행신동문아파트 장기수선계획,2024-03-06,11,0
101600,4405,장기수선계획,2024-03-06,9,0
101481,4404,2023년 2월 정기조정 장기수선계획서,2024-03-05,22,0
101480,4403,2021년 장기수선계획,2024-03-05,4,0
101421,4402,2024년 장기수선계획 수시조정 검토안,2024-03-05,16,0
101420,4401,중곡SK아파트장기수선계획,2024-03-05,13,0
101344,4400,2024년 1월 장기수선계획 정기 검토,2024-03-05,15,0
101343,4399,2023년 12월 장기수선계획 수시조정,2024-03-05,4,0
101380,4398,장기수선계획 등록,2024-03-05,18,0
101341,4397,장기수선계획서,2024-03-05,16,0
101304,4396,장기수선계획서(2023.4.19 정기조정),2024-03-05,14,0
101303,4395,2023년 장기수선충당금 적립 및 사용현황,2024-03-05,3,0
101301,4394,장기수선계획 수시조정(2024.2.),2024-03-05,17,0
101280,4393,23년도 장기수선충당금 적립 및 사용현황,2024-03-04,11,0
101100,4392,2023년 장기수선충당금 적립 및 사용현황,2024-03-04,2,0
101080,4391,장기수선계획서(2021년 정기조정),2024-03-02,11,0
101061,4390,장기수선계획서_요약본,2024-02-29,14,0
101020,4389,장기수선계획서,2024-02-29,40,0
101001,4388,제원아파트 장기수선계획,2024-02-29,14,0
101000,4387,장기수선계획,2024-02-29,29,0
100981,4386,2023년 장기수선충당금 적립 및 사용현황,2024-02-29,5,0
100980,4385,번영로센트리지2단지 장기수선계획서,2024-02-29,16,0
100942,4384,장기수선계획,2024-02-29,15,0
100941,4383,장기수선계획서,2024-02-29,9,0
100800,4382,2022.10  정기검토/ 조정안,2024-02-28,11,0
100742,4381,상무리채1차,2024-02-28,6,0
100740,4380,장기수선계획서(2023정기검토 및 조정),2024-02-28,14,0
100662,4379,장기수선충당금 적립 및 사용 현황,2024-02-28,9,0
100680,4378,23년 장기수선충당금 적립 및 사용현황,2024-02-28,11,0
100562,4377,포레나부산초읍아파트 장기수선계획 수시검토 및 조정서(2023.11),2024-02-27,17,0
100620,4376,"포레나부산초읍아파트 장기수선계획 검토서, 장기수선계획 2차 조정(230323)",2024-02-27,16,0
100520,4375,장기수선계획(2023),2024-02-27,12,0
100464,4374,광나루현대아파트 장기수선계획(2024.03.정기조정),2024-02-27,15,0
100461,4373,장기수선충당금 계획서,2024-02-27,12,0
100400,4372,장기수선충당금 적립 및 사용현황(2023년) 등록,2024-02-27,3,0
100347,4371,장기수선계획서 조정,2024-02-27,11,0
100346,4370,23년 장기수선충당금 적립 및 사용현황,2024-02-27,9,0
100341,4369,2024.01 장기수선계획 검토서,2024-02-27,9,0
100360,4368,2023.03 장기수선계획 수시조정,2024-02-27,5,0
100340,4367,2021.01 장기수선계획,2024-02-27,5,0
100320,4366,2024년도1월 장기수선계획서 조정,2024-02-26,9,0
100301,4365,승강기 로프 쉬브 교체,2024-02-26,2,0
100240,4364,22년 장기수선계획서(수시검토조정),2024-02-26,5,0
100221,4363,22년 장기수선계획서(정기 검토 및 조정),2024-02-26,4,0
100063,4362,2024년 장기수선계획 수시조정,2024-02-23,16,0
100062,4361,장기수선계획서,2024-02-23,15,0
100040,4360,장기수선계획,2024-02-23,7,0
100023,4359,2023년도 장기수선계획 재 검토  결과 공지,2024-02-23,10,0
99962,4358,2023년도 장기수선충당금 적립 및사용현황,2024-02-23,11,0
99960,4357,탕정홍익아파트장기수선계획서,2024-02-23,25,0
99920,4356,장기수선계획서 2022년 10월 정기검토분,2024-02-23,8,0
99885,4355,장기수선계획(2023-02-08) 수시조정,2024-02-23,22,0
99860,4354,장기수선계획(2022-03-08),2024-02-23,6,0
99802,4353,장기수선계획서,2024-02-23,9,0
99840,4352,2023년 장기수선계획서,2024-02-23,13,0
99781,4351,장기수선계획(정기),2024-02-23,14,0
99662,4350,2023년 장기수선충당금 적립 및 사용현황,2024-02-22,8,0
99661,4349,제1차 수시조정 장기수선계획서,2024-02-22,10,0
99660,4348,장기수선계획서,2024-02-22,8,0
99568,4347,장기수선계획서-2023년12월,2024-02-22,11,0
99620,4346,23년 장기수선충당금 적립 및 사용현황,2024-02-22,12,0
99600,4345,장기수선계획서(2024년),2024-02-22,27,0
99460,4344,장기수선계획,2024-02-21,23,0
99441,4343,장기수선 충당금 적립 및 사용현황( 2022년도) 수정 등록,2024-02-21,3,0
99380,4342,장기수선계획서(23.6월정기조정),2024-02-21,16,0
99301,4341,2023년 7차 장기수선계획서 정기 조정,2024-02-21,29,0
99201,4340,장기수선계획서,2024-02-21,8,0
99183,4339,장기수선충당금 적립 및 사용현황(2024년),2024-02-20,3,0
99160,4338,장기수선계획서(2023년 8월 - 정기조정),2024-02-20,19,0
99140,4337,장기수선계획서(2023년 5월-수시조정),2024-02-20,10,0
99083,4336,2023년도말 장기수선충당금 현황 공개,2024-02-20,12,0
99060,4335,2023년12월31일까지 장충금 적립 및 사용현황,2024-02-20,16,0
99040,4334,장기수선계획(항동하버라인8단지),2024-02-20,5,0
98980,4333,2023년  장기수선충당금 적립 및 사용현황,2024-02-20,11,0
98802,4332,2023년 우주동백2차아파트 장기수선계획 수시조정,2024-02-19,3,0
98841,4331,2022년 우주동백2차아파트 장기수선계획 정기검토,2024-02-19,4,0
98840,4330,2021년 우주동백2차아파트 장기수선계획 수시조정,2024-02-19,4,0
98780,4329,창동 신창아파트 장기수선계획,2024-02-19,9,0
98760,4328,2023년 장기수선계획서,2024-02-19,20,0
98720,4327,장기수선충당금 적립및 사용현황(2023년),2024-02-19,8,0
98683,4326,동도센트리움 장기수선계획서1차 검토,2024-02-18,7,0
98681,4325,장기수선계획,2024-02-18,31,0
98620,4324,장기수선계획서-2023년 시공사,2024-02-16,13,0
98600,4323,2023년 장기수선충당금 적립 및 사용현황 공개,2024-02-16,4,0
98580,4322,장기수선계획서,2024-02-16,23,0
98481,4321,2022 래미안클라시스 아파트 장기수선계획,2024-02-15,18,0
98421,4320,2023년도  장기수선계획 검토조정 완료,2024-02-15,15,0
98380,4319,장기수선계획서,2024-02-15,37,0
98360,4318,2023년 6월 22일 장기수선계획,2024-02-14,16,0
98246,4317,102동 3호라인 공용하수관 공사,2024-02-14,5,0
98244,4316,101동 3호기 메인인버터 교체,2024-02-14,2,0
98243,4315,2023년도 장기수선적립 및 사용현황,2024-02-14,5,0
98180,4314,장기수선계획서,2024-02-14,31,0
98140,4313,장기수선계획 검토 및 조정계획서,2024-02-14,17,0
98122,4312,장기수선계획(2024.02.조정),2024-02-14,12,0
98100,4311,2024년 1월 장기수선계획 수시조정,2024-02-14,21,0
98003,4310,장기수선 계획서 정기조정(2024년~2026),2024-02-13,15,0
97845,4309,주차차단기(주차관제시스템) 교체에 따른 프로토콜 변경 공사,2024-02-13,3,0
97921,4308,310동 3~4라인(2호기)승강기로프(5본)교체,2024-02-13,2,0
97920,4307,정류기반 축전지(밧데리)9개 교체,2024-02-13,4,0
97901,4306,주차차단기(주차관제시스템) 교체 공사,2024-02-13,2,0
97900,4305,cctv 카메라교체,2024-02-13,4,0
97844,4304,차동식 및 광전식 화재감지기 구입,2024-02-13,0,0
97880,4303,광전식 화재감지기 구입,2024-02-13,0,0
97843,4302,광전식 화재감지기 구입,2024-02-13,0,0
97861,4301,장기수선계획서(2023년 5월 수시조정),2024-02-13,6,0
97842,4300,차동식 화재감지기 및 광전식 화재 감지기 구입,2024-02-13,2,0
97841,4299,승강기 발란스 체인 교체(7개동 총14대),2024-02-13,1,0
97860,4298,305동 3~4라인 승강기 가이드 롤러 교체,2024-02-13,0,0
97840,4297,309동 1호기 승강기 마그네트 1개 교체,2024-02-13,0,0
97820,4296,발전기 축전지(밧데리) 4개 교체,2024-02-13,1,0
97760,4295,2024년 장기수선충담금 적립 및 사용현황,2024-02-09,14,0
97700,4294,2023년도 장기수선계획서,2024-02-08,7,0
97680,4293,장기수선계획서,2024-02-08,7,0
97662,4292,장기수선계획 정기조정(2023.4),2024-02-08,12,0
97661,4291,장기수선계획 검토보고서(2023.3),2024-02-08,6,0
97660,4290,장기수선계획 정기조정(2020.3),2024-02-08,2,0
97643,4289,장기수선계획 검토보고서(2020.2),2024-02-08,3,0
97642,4288,장기수선계획 진단보고서(2019.중앙공동주택관리지원센터),2024-02-08,3,0
97641,4287,장기수선계획 검토보고서(2019.10 수시),2024-02-08,7,0
97580,4286,24년장기수선계획검토조정,2024-02-08,13,0
97541,4285,2023년 장기수선계획(정기),2024-02-08,8,0
97540,4284,장기수선계획서,2024-02-08,12,0
97460,4283,장기수선계획서(23-2),2024-02-08,18,0
97420,4282,장기수선계획서,2024-02-07,13,0
97360,4281,2023년도 장기수선충당금 적립 및 사용현황 공고,2024-02-07,16,0
97321,4280,2021년 10월 21일 장기수선계획,2024-02-07,9,0
97300,4279,2023년 장기수선계획서,2024-02-07,5,0
97281,4278,장기수선 정기조정 계획,2024-02-07,9,0
97220,4277,문촌15단지 장기수선 계획서,2024-02-07,14,0
97200,4276,평촌센텀퍼스트 장기수선계획서,2024-02-07,25,0
97120,4275,2023년 12월 장기수선계획,2024-02-07,27,0
97001,4274,2023년 장기수선충당금 적립 및 사용현황 공고,2024-02-06,5,0
97040,4273,장기수선계획서 2024년,2024-02-06,10,0
96980,4272,장기수선계획서 조정 2023.12,2024-02-06,13,0
96920,4271,장기수선계획서,2024-02-06,9,0
96861,4270,동아더프라임아파트  장기수선계획서,2024-02-06,9,0
96840,4269,이삭아파트 장기수선계획,2024-02-06,23,0
96800,4268,장기수선계획(2023년 개정본),2024-02-06,25,0
96600,4267,장기수선걔획 수시 조정,2024-02-05,18,0
96580,4266,장기수선계획,2024-02-05,18,0
96520,4265,장기 수선충당금 적립 및 사용 현황(2023년),2024-02-05,6,0
96440,4264,2023년도 장기수선충당금 적립 및 사용현황,2024-02-02,4,0
96200,4263,마곡엠밸리12단지 장기수선계획,2024-02-01,16,0
96160,4262,장기수선계획서(정기조정),2024-02-01,54,0
96060,4261,2023년 장기수선충당금 적립 및 사용현황,2024-02-01,10,0
96040,4260,장기수선계획서,2024-02-01,9,0
95981,4259,장기수선계획서(2023. 12),2024-02-01,13,0
96000,4258,장기수선계약서(2023.8),2024-02-01,14,0
95940,4257,장기수선계획서,2024-01-31,15,0
95920,4256,장기수선계획서,2024-01-31,24,0
95901,4255,장기수선계획서,2024-01-31,6,0
95900,4254,장기수선계획서(24년도),2024-01-31,28,0
95861,4253,장기수선계획(2022년),2024-01-31,6,0
95762,4252,장기수선계획서 게시,2024-01-31,11,0
95761,4251,2023년 장기수선계획,2024-01-31,19,0
95760,4250,23년 장기수선충당금 적립 및 사용현황,2024-01-31,15,0
95705,4249,이튼타워리버5차아파트 장기수선계획,2024-01-30,16,0
95703,4248,2024년 1월 정기 조정,2024-01-30,14,0
95702,4247,장기수선계획서,2024-01-30,17,0
95680,4246,장기수선계획 정기검토 및 조정,2024-01-30,9,0
95580,4245,2024년 장기수선계획 수시 조정안,2024-01-30,16,0
95520,4244,장기수선계획,2024-01-29,9,0
95502,4243,장기수선계획서,2024-01-29,20,0
95421,4242,2023년 정기검토,2024-01-29,14,0
95420,4241,2023년도 장기수선계획,2024-01-29,19,0
95404,4240,저수조 벨브,2024-01-29,2,0
95403,4239,저수조 수위 벨브 수리,2024-01-29,1,0
95402,4238,통신모뎀,2024-01-29,1,0
95401,4237,2023년 12월 장기수선계획 수시조정,2024-01-29,14,0
95400,4236,원격점침,2024-01-29,2,0
95235,4235,옥상방수,2024-01-29,1,0
95380,4234,옥상 방수,2024-01-29,0,0
95233,4233,설비자동제어부품교체,2024-01-29,1,0
95360,4232,설비자동제어부품교체,2024-01-29,0,0
95232,4231,기계실 부스터 펌프,2024-01-29,0,0
95342,4230,부스터 펌프 교체,2024-01-29,4,0
95341,4229,자동문 보수,2024-01-29,0,0
95231,4228,자동문 보수,2024-01-29,3,0
95230,4227,변압기 증설공사,2024-01-29,0,0
95340,4226,승강기 비상통화 선로보수 작업사진,2024-01-29,0,0
95229,4225,승강기 비상통화 선로보수,2024-01-29,0,0
95228,4224,외벽균열 보수공사,2024-01-29,0,0
95227,4223,정화조,2024-01-29,0,0
95321,4222,정화조 보수,2024-01-29,0,0
95226,4221,107동 옥상방수작업,2024-01-29,0,0
95300,4220,2019년 장기수선계획 최초수립,2024-01-29,13,0
95225,4219,발전기실  밧데리교체,2024-01-29,0,0
95280,4218,발전기실  밧데리교체,2024-01-29,0,0
95260,4217,비상발전기 부품교체,2024-01-29,0,0
95224,4216,비상발전기 부품교체,2024-01-29,1,0
95242,4215,107동 옥상방수작업사진,2024-01-29,0,0
95241,4214,옥상방수,2024-01-29,0,0
95223,4213,자동문 보수,2024-01-29,1,0
95222,4212,자동문 보수,2024-01-29,0,0
95240,4211,자동문 보수,2024-01-29,0,0
95220,4210,자동문 보수,2024-01-29,1,0
95160,4209,장기수선계획(2023.1~2025.12),2024-01-27,11,0
95101,4208,장기수선충당금 사용 및 적립현황(2023.12.31기준),2024-01-26,7,0
95100,4207,염주우미아파트 장기수선계획(2023),2024-01-26,5,0
95040,4206,장기수선계획서,2024-01-26,10,0
95020,4205,장기수선계획 수시조정 (2023년 12월),2024-01-26,13,0
94980,4204,장기수선계획,2024-01-26,11,0
94961,4203,장기수선계획 조정 2023년,2024-01-26,12,0
94901,4202,장기수선계획 수시조정(2023년12월),2024-01-26,12,0
94822,4201,장기수선계획,2024-01-25,6,0
94820,4200,고양현대아파트 1.2단지 장기수선계획,2024-01-25,33,0
94803,4199,장기수선계획서(2023.10),2024-01-25,5,0
94782,4198,장기수선계획서,2024-01-25,35,0
94700,4197,장기수선계획,2024-01-25,9,0
94660,4196,부여코아루더퍼스트아파트 장기수선계획서,2024-01-25,7,0
94640,4195,고양대림아파트 장기수선계획,2024-01-24,20,0
94601,4194,23년06월 정기조정,2024-01-24,21,0
94500,4193,대신해모로센트럴아파트 장기수선계획서(2022년 7월),2024-01-24,10,0
94460,4192,2023년도 장기수선 계획서(정기조정 2023.10.),2024-01-24,16,0
94440,4191,장기수선계획서(2023년 12월 수시조정),2024-01-24,12,0
94360,4190,장기수선계획서 정기조정(2023년03월),2024-01-24,26,0
94341,4189,2023년 장기수선계획안,2024-01-24,12,0
94340,4188,장기수선계획서,2024-01-24,47,0
94260,4187,장기수선계획서(제9차),2024-01-23,21,0
94140,4186,"2023년 장기수선계획 수시 검토, 조정서",2024-01-23,18,0
94046,4185,신구로현대아파트 장기수선계획,2024-01-22,16,0
94045,4184,써밋플레이스 광교 장기수선계획서,2024-01-22,12,0
93980,4183,장기수선계획,2024-01-22,16,0
93940,4182,2024.01. 장기수선계획서 정기조정,2024-01-22,15,0
93820,4181,장기수선계획서-최종 8차조정),2024-01-19,14,0
93704,4180,2차 (정기)조정 장기수선계획서,2024-01-19,14,0
93702,4179,장기수선계획서 정기조정,2024-01-19,17,0
93440,4178,2023년 장기수선계획서(수시조정),2024-01-18,18,0
93422,4177,스마트빌 듀오 3차 장기수선계획,2024-01-18,10,0
93300,4176,2023년 12월 장기수선계획 수시조정,2024-01-17,15,0
93281,4175,장기수선계획서 (2023.9.23 정기조정),2024-01-17,15,0
93260,4174,2022장기수선계획,2024-01-17,5,0
93180,4173,중산자이1단지- 장기수선계획서,2024-01-16,18,0
93040,4172,데시앙네스트3블럭 임대주택 장기수선계획,2024-01-16,7,0
92882,4171,장기수선계획서,2024-01-15,27,0
92864,4170,정화조 보수작업,2024-01-15,26,0
92820,4169,장기수선계획( 2024.01. 정기조정),2024-01-15,38,0
92801,4168,장기수선계획서,2024-01-15,16,0
92780,4167,장기수선계획서,2024-01-12,8,0
92760,4166,송도더샵파크애비뉴 장기수선계획,2024-01-12,11,0
92742,4165,장기수선계획서(2023.8.8) 3차 정기조정,2024-01-12,10,0
92700,4164,2022장기수선계획,2024-01-12,9,0
92661,4163,장기수선계획 정기조정(2023.06.22),2024-01-12,24,0
92590,4162,2024년 장기수선계획서,2024-01-12,19,0
92588,4161,장기수선계획서(정기검토및 조정),2024-01-12,15,0
92587,4160,장기수선계획,2024-01-12,8,0
92440,4159,장기수선계획서,2024-01-11,11,0
92341,4158,장기수선계획 수립대상 단지가 아님.,2024-01-10,3,0
92340,4157,안전관리계획서조정,2024-01-10,7,0
92280,4156,장기수선 수시조정 세부계획서,2024-01-10,20,0
92241,4155,2022년 장기수선계획서 검토 및 조정,2024-01-10,18,0
92261,4154,2019년 장기수선계획서 검토 및 조정,2024-01-10,7,0
92260,4153,2016년 장기수선계획서(최초),2024-01-10,3,0
92200,4152,"장기수선계획서(정기조정, 23.09)",2024-01-10,20,0
92140,4151,2021년도 장기수선계획서,2024-01-10,12,0
92122,4150,23.10월 수시조정 보고서,2024-01-09,14,0
92121,4149,23.2월 정기조정 보고서,2024-01-09,8,0
92071,4148,수립 2020.04.23.,2024-01-09,9,0
92040,4147,장기수선계획서 정기조정,2024-01-09,16,0
92000,4146,상계주공1단지아파트 장기수선계획,2024-01-09,15,0
91960,4145,장기수선계획,2024-01-09,9,0
91904,4144,서한이다음1단지 장기수선계획서 1차 수정입니다,2024-01-08,12,0
91860,4143,장기수선계획서(2021년 10월),2024-01-08,13,0
91800,4142,답십리 두산아파트 장기수선계획서,2024-01-08,35,0
91781,4141,장기수선계획서(2023년 수시조정),2024-01-08,9,0
91742,4140,장기수선계획(2023.8월),2024-01-08,9,0
91700,4139,장기수선계획 정기조정(2023.11.28) 등록,2024-01-06,13,0
91641,4138,장기수선계획서 등록,2024-01-05,12,0
91562,4137,장기수선 계획서,2024-01-05,22,0
91621,4136,이편한세상덕정역더스카이 장기수선계획서,2024-01-05,16,0
91560,4135,권선3지구현대아파트 장기수선계획,2024-01-05,26,0
91540,4134,장기수선계획 정기 검토(2023. 4),2024-01-05,21,0
91501,4133,장기수선계획서 표지,2024-01-05,5,0
91500,4132,장기수선계획서,2024-01-05,12,0
91460,4131,2023년도 장기수선계획 정기 조정,2024-01-04,26,0
91401,4130,장기수선계획 (2023.12),2024-01-04,5,0
91265,4129,장기수선계획서,2024-01-04,10,0
91240,4128,장기수선계획서,2024-01-04,11,0
91221,4127,2022년도 장충계획서,2024-01-04,19,0
91200,4126,장기수선계획서 안내,2024-01-04,9,0
91180,4125,장기수선계획서,2024-01-03,11,0
90980,4124,주택관리사협회 장기수선계획서 작성중,2024-01-03,8,0
90960,4123,2023년 10월 장기수선계획,2024-01-03,4,0
90940,4122,2023년 장기수선계획 수시조정 주민동의 통과,2024-01-03,14,0
90862,4121,동원로얄듀크마리나포레 장기수선계획 1차 수시 조정,2024-01-02,7,0
90800,4120,장기수선계획서,2024-01-02,29,0
90782,4119,장기수선계획서 수시조정,2024-01-02,11,0
90700,4118,장기수선계획 조정(2023년 수시조정),2023-12-31,15,0
90660,4117,2023년 장기수선계획서정기검토,2023-12-29,7,0
90640,4116,"2023년 수시조정 장기수선계획 검토,조정보고서",2023-12-29,11,0
90623,4115,장기수선계획서 6차,2023-12-29,23,0
90521,4114,2023년 정기조정,2023-12-29,9,0
90500,4113,시티프라디움1차아파트 장기수선계획서,2023-12-29,9,0
90420,4112,꿈의숲 코오롱하늘채아파트 장기수선계획 정기조정(2023년10월),2023-12-28,27,0
90360,4111,장기수선계획서,2023-12-28,8,0
90240,4110,장기수선계획서,2023-12-28,10,0
